,종별,기관명,전화번호,주소,경도,위도
2804,한의원,동성한의원,053-755-3553,"대구광역시 수성구 달구벌대로 2276, 4층 (수성동1가)",128.6622693,35.8526217
2805,한의원,위강한의원,053-755-4090,대구광역시 수성구 달구벌대로 2395 (범어동),128.6622693,35.8526217
2806,한의원,청산한의원,053-755-7523,대구광역시 수성구 달구벌대로 2488 (범어동),128.6347897740465,35.85846245
2807,한의원,곰한의원,053-755-9975,"대구광역시 수성구 달구벌대로 2327, 2층 (수성동4가)",128.6622693,35.8526217
2808,한의원,진생한의원,053-756-1275,대구광역시 수성구 교학로 34 (만촌동),128.6504888,35.8493517
2809,한의원,도하한의원,053-756-5599,"대구광역시 수성구 명덕로 425, 2층 (수성동2가)",128.6157626,35.8544319
2810,한의원,리샘한의원 대구점,053-756-8950,"대구광역시 수성구 달구벌대로 2401, 1층 (범어동)",128.6622693,35.8526217
2811,한의원,칭한의원,053-759-3030,"대구광역시 수성구 달구벌대로 2509, 2층 (범어동)",128.6622693,35.8526217
2812,한의원,대해한의원,053-759-3314,"대구광역시 수성구 상록로 15, 상가동 2층 237호 (범어동, 범어센트럴푸르지오)",128.6233243,35.8607352
2813,한의원,일침당한의원,053-759-3636,대구광역시 수성구 동원로 123 (만촌동),128.6395203,35.8634097
2814,한의원,편한한의원,053-759-5175,대구광역시 수성구 명덕로 455 (수성동3가),128.6157626,35.8544319
2815,한의원,튼튼마디한의원,053-759-7775,"대구광역시 수성구 달구벌대로 2501, 2층 (범어동)",128.6622693,35.8526217
2816,한의원,만촌한의원,053-759-8875,대구광역시 수성구 만촌로 48 (만촌동),128.6465317,35.8597729
2817,한의원,하늘마음한의원,053-759-9975,"대구광역시 수성구 동대구로 329 (범어동,(일강빌딩3층))",128.6266845,35.860858
2818,한의원,권한방한의원,053-761-7588,"대구광역시 수성구 청수로 284, 황금빌딩 2, 3층 (황금동)",128.63876145730342,35.840385049999995
2819,한의원,면혁한의원,053-762-0156,"대구광역시 수성구 들안로 300 (수성동3가, (수성코오롱하늘채 301동 203~206호))",128.6174404,35.838718
2820,한의원,베데스다한의원,053-762-0246,대구광역시 수성구 수성로 33 (상동),128.6142652,35.8614219
2821,한의원,일공공한의원,053-762-1003,"대구광역시 수성구 청수로 200, 4층 (지산동)",128.62977587927503,35.8389241
2822,한의원,도담한의원,053-762-5959,대구광역시 수성구 수성로 210 (중동),128.6142652,35.8614219
2823,한의원,한빛한의원,053-763-7582,대구광역시 수성구 수성로 76 (상동),128.6142652,35.8614219
2824,한의원,자연한의원,053-763-8575,대구광역시 수성구 파동로 102-1 (파동),128.6213563,35.807599
2825,한의원,참다운한의원,053-764-0007,"대구광역시 수성구 화랑로 50, 3층 (만촌동, 자삼빌딩)",128.6367636,35.8723369
2826,한의원,경희효성한의원,053-764-0155,"대구광역시 수성구 수성로 188, 2층 (중동)",128.6142652,35.8614219
2827,한의원,박창국한의원,053-764-1237,대구광역시 수성구 명덕로 402 (수성동2가),128.6157626,35.8544319
2828,한의원,화인한의원,053-765-1275,대구광역시 수성구 지범로 145 (지산동),128.6280296,35.8252954
2829,한의원,동원한의원,053-765-3536,대구광역시 수성구 동대구로 200 (황금동),128.62536771166208,35.8481257
2830,한의원,대림한의원,053-765-6050,대구광역시 수성구 수성로 273 (수성동1가),128.6132066,35.850452
2831,한의원,개풍한의원,053-765-8130,"대구광역시 수성구 수성로 231-16, 지하1~1층 (중동)",128.6132066,35.850452
2832,한의원,하한의원,053-765-8182,대구광역시 수성구 들안로 221 (중동),128.6174404,35.838718
2833,한의원,김종호한의원,053-765-8875,대구광역시 수성구 명덕로 406 (수성동2가),128.6157626,35.8544319
2834,한의원,해바라기한의원,053-766-0200,대구광역시 수성구 청수로 198 (지산동),128.6296627,35.8388932
2835,한의원,청학한의원,053-766-1075,대구광역시 수성구 청수로 6 (중동),128.6479295,35.8473734
2836,한의원,황금한의원,053-766-1240,대구광역시 수성구 청솔로 13 (황금동),128.6204965,35.8485782
2837,한의원,정우한의원,053-766-1900,"대구광역시 수성구 청수로 42, 3층 (상동)",128.6479295,35.8473734
2838,한의원,춘우당한의원,053-766-7500,대구광역시 수성구 청수로 192 (지산동),128.6289921796918,35.83882205
2839,한의원,전지만한의원,053-766-7588,대구광역시 수성구 용학로 2 (파동),128.6395579,35.8211323
2840,한의원,태종한의원,053-766-7773,"대구광역시 수성구 청수로 196 (지산동,(외1필지))",128.6294784,35.8388207
2841,한의원,뜨레봄한의원,053-766-8575,대구광역시 수성구 동대구로 126 (황금동),128.62475999851495,35.84149295
2842,한의원,상화한의원,053-767-1075,대구광역시 수성구 청수로35길 99 (황금동),128.63256931545953,35.8421381
2843,한의원,녹원한의원,053-767-1780,"대구광역시 수성구 청솔로14길 15, 상가동 지하1층 B101호 (범어동, 범어에일린의뜰)",128.6215699,35.8512804
2844,한의원,이응창한의원,053-767-2525,대구광역시 수성구 청수로 188 (지산동),128.62860410277256,35.83873935
2845,한의원,기린한의원,053-767-5324,대구광역시 수성구 무학로23길 10 (두산동),128.621888126564,35.8305748
2846,한의원,세명한의원,053-767-7587,"대구광역시 수성구 청솔로 23, 2층 (황금동)",128.6204965,35.8485782
2847,한의원,신용훈한의원,053-768-5887,대구광역시 수성구 명덕로 490 (범어동),128.6157626,35.8544319
2848,한의원,청수한의원,053-768-7598,"대구광역시 수성구 수성로 334, 2층 (수성동2가)",128.6132066,35.850452
2849,한의원,정석구한의원,053-768-7600,대구광역시 수성구 청수로45길 42 (황금동),128.6327443069672,35.842423249999996
2850,한의원,광명한의원,053-768-8275,대구광역시 수성구 명덕로 368 (수성동1가),128.6157626,35.8544319
2851,한의원,누리한의원,053-775-7705,"대구광역시 수성구 시지로 24, 골드빌딩 4층 303호 (시지동)",128.6921451,35.8414164
2852,한의원,원한의원,053-780-1009,대구광역시 수성구 동원로 135 (만촌동),128.6395203,35.8634097
2853,한의원,불교한방한의원,053-780-1010,대구광역시 수성구 용학로25길 6 (두산동),128.6248136,35.8253284
2854,한의원,경희참한의원,053-781-1075,"대구광역시 수성구 용학로 212, 3층 (지산동)",128.64288,35.82371
2855,한의원,정기신한의원,053-781-1230,대구광역시 수성구 용학로 208 (지산동),128.6395579,35.8211323
2856,한의원,벼리한의원,053-781-1758,대구광역시 수성구 지범로46길 20 (범물동),128.6443294,35.8166348
2857,한의원,의선한의원,053-781-3370,대구광역시 수성구 용학로46길 9 (지산동),128.6341222,35.8199891
2858,한의원,김상우한의원,053-781-7119,대구광역시 수성구 용학로 182 (지산동),128.6395579,35.8211323
2859,한의원,참좋은한의원,053-781-7533,대구광역시 수성구 범안로 72 (범물동),128.642284,35.8177106
2860,한의원,비엠한방내과한의원,053-781-7588,"대구광역시 수성구 동대구로 337, 4층 (범어동, 범어화성파크리젠시)",128.6266845,35.860858
2861,한의원,해인한의원,053-782-1555,"대구광역시 수성구 지범로 181, 403호 (지산동, 지산프라자)",128.64172,35.8198075
2862,한의원,장원한의원,053-782-3456,"대구광역시 수성구 용학로 298, 2층 (범물동, 건타워)",128.64070279834783,35.82173045
2863,한의원,자인한의원,053-782-7575,대구광역시 수성구 지산로 61 (지산동),128.633279,35.825051
2864,한의원,초현한의원,053-782-7585,"대구광역시 수성구 용학로40길 3, 1층 (지산동)",128.6314459,35.8189338
2865,한의원,더푸른한의원,053-782-7592,대구광역시 수성구 범안로3길 77 (지산동),128.6378517,35.8191139
2866,한의원,밝은한의원,053-783-3456,"대구광역시 수성구 동대구로 59, 상가 d동 3호 (두산동, 대우트럼프월드수성아파트)",128.62255066561247,35.8365705
2867,한의원,사공한의원,053-783-4025,대구광역시 수성구 지범로 273-1 (범물동),128.64172,35.8198075
2868,한의원,선제한의원,053-783-7171,"대구광역시 수성구 용학로 214, 2층 (지산동)",128.6395579,35.8211323
2869,한의원,장희욱한의원,053-784-0015,대구광역시 수성구 지범로41길 54 (범물동),128.64487800886616,35.82257455
2870,한의원,정원한의원,053-784-0070,"대구광역시 수성구 용학로 170, 1층 (지산동)",128.6395579,35.8211323
2871,한의원,경맥한의원,053-784-0585,"대구광역시 수성구 지범로40길 11, 204호 (범물동, 서한화성아파트)",128.6413341,35.8194236
2872,한의원,송한의원,053-784-1275,"대구광역시 수성구 지범로 180, 2층 (지산동)",128.64172,35.8198075
2873,한의원,전재관한의원,053-784-2112,대구광역시 수성구 지범로 182 (지산동),128.6280296,35.8252954
2874,한의원,삼은부부한의원,053-784-4122,대구광역시 수성구 지범로 99 (지산동),128.64172,35.8198075
2875,한의원,늘푸른한의원,053-784-6622,대구광역시 수성구 지범로 247 (범물동),128.64172,35.8198075
2876,한의원,예사랑한의원,053-784-7588,"대구광역시 수성구 지범로 183 (지산동, (시티월드 302호))",128.64172,35.8198075
2877,한의원,해창에스한의원,053-784-7691,"대구광역시 수성구 용학로 316, 201호 (범물동, 범물영남보성아파트115동상가)",128.6395579,35.8211323
2878,한의원,누가한의원,053-784-8240,"대구광역시 수성구 용학로 294, 2층 (범물동)",128.64059416925187,35.82151855
2879,한의원,정덕한의원,053-791-1075,"대구광역시 수성구 알파시티2로 33, 2층 (시지동)",128.6894252,35.8391122
2880,한의원,청담미한의원,053-791-1111,"대구광역시 수성구 달구벌대로 2570, 201,202호 (만촌동, 수성 아크로타워)",128.64412215333573,35.85842145
2881,한의원,부민한의원,053-791-2822,"대구광역시 수성구 달구벌대로 3280, 301동 117~118호 (신매동, 시지효성백년가약1단지아파트)",128.6622693,35.8526217
2882,한의원,신정식한의원,053-791-3600,대구광역시 수성구 달구벌대로 3173 (매호동),128.6622693,35.8526217
2883,한의원,경인한의원,053-791-3831,대구광역시 수성구 달구벌대로 3070 (시지동),128.6622693,35.8526217
2884,한의원,권오대한의원,053-792-1275,"대구광역시 수성구 신매로 91, 112/201호 (신매동)",128.7060967,35.8299326
2885,한의원,태오름한의원,053-792-1779,"대구광역시 수성구 고산로 101, 2층 207~209호 (신매동)",128.70408007563213,35.839587300000005
2886,한의원,시지한의원,053-792-3432,"대구광역시 수성구 달구벌대로 3200, 2층 (신매동)",128.6622693,35.8526217
2887,한의원,감산한의원,053-792-5565,대구광역시 수성구 달구벌대로627길 5-10 (매호동),128.7023723,35.8430936
2888,한의원,경희예한의원,053-792-7512,대구광역시 수성구 달구벌대로 3224 (신매동),128.6622693,35.8526217
2889,한의원,어울림한의원,053-793-1075,"대구광역시 수성구 알파시티2로 29, 범영빌딩 3층 (시지동)",128.6968308,35.8358122
2890,한의원,시지든든한의원,053-793-2588,"대구광역시 수성구 신매로 102-1, 1층 (신매동)",128.7060967,35.8299326
2891,한의원,초당한의원,053-793-3681,"대구광역시 수성구 달구벌대로641길 17, 202호 (매호동)",128.7089588,35.8414946
2892,한의원,석경한의원,053-793-7007,"대구광역시 수성구 화랑로12길 8, 301호 (만촌동, 메트로월드상가)",128.6346433,35.8712762
2893,한의원,이화신한의원,053-793-7070,대구광역시 수성구 달구벌대로 3210 (신매동),128.6622693,35.8526217
2894,한의원,고산한의원,053-793-7510,"대구광역시 수성구 달구벌대로 3181, 4층 (매호동)",128.6622693,35.8526217
2895,한의원,이태균한의원,053-794-0052,대구광역시 수성구 달구벌대로 3204 (신매동),128.6622693,35.8526217
2896,한의원,영남한의원,053-794-1010,"대구광역시 수성구 달구벌대로 3177 (매호동, (3층))",128.6622693,35.8526217
2897,한의원,시지동의보감한의원,053-794-1075,대구광역시 수성구 달구벌대로 3130 (시지동),128.6622693,35.8526217
2898,한의원,병인한의원,053-794-3311,대구광역시 수성구 달구벌대로 3207 (신매동),128.6622693,35.8526217
2899,한의원,대자당한의원,053-794-4567,"대구광역시 수성구 달구벌대로 3257, 2동 3층 (신매동)",128.6622693,35.8526217
2900,한의원,손대용한의원,053-794-5275,"대구광역시 수성구 신매로 84, 2층 (신매동)",128.7060967,35.8299326
2901,한의원,잘보는한의원,053-794-7529,"대구광역시 수성구 달구벌대로 3206, 창성빌딩 4,5층 (신매동)",128.6622693,35.8526217
2902,한의원,이화한의원,053-794-7582,대구광역시 수성구 고산로 121-23 (매호동),128.7066905,35.8452315
2903,한의원,동초랑한의원,053-795-0522,"대구광역시 수성구 달구벌대로 3209 (신매동, (3층))",128.6622693,35.8526217
2904,한의원,올마디한의원,053-795-1075,대구광역시 수성구 달구벌대로 3166-1 (노변동),128.6622693,35.8526217
2905,한의원,태평양한의원,053-795-5665,"대구광역시 수성구 달구벌대로651길 23, 201동 201호 (신매동, 시지3차신매보성타운)",128.7141932,35.839743
2906,한의원,백영미한의원,053-811-5577,"대구광역시 수성구 고산로 101, 2층 219,220호 (신매동)",128.70408007563213,35.839587300000005
2907,한의원,효심한의원,053-818-6759,"대구광역시 수성구 상화로 99, 1층 (두산동)",128.6146268,35.8349105
2908,한의원,범어더블유(W)한의원,053-957-9500,"대구광역시 수성구 달구벌대로 2420, 4층 (범어동)",128.62725593233614,35.8584209
2909,한의원,금해한의원,053-959-7602,"대구광역시 수성구 고산로18길 9, 2층 (신매동)",128.7066039,35.8380383
2910,한의원,하나한의원,053-959-7611,대구광역시 수성구 지범로39길 13 (범물동),128.6421171838718,35.820605549999996
2911,한의원,성균관한의원,053-959-7612,"대구광역시 수성구 동대구로 250, 206동 201호 (범어동, 태왕유성빌상가)",128.62605525396808,35.8532315
